policyID,statecode,county
212353,FL,POLK COUNTY
817036,FL,POLK COUNTY
780358,FL,POLK COUNTY
410878,FL,POLK COUNTY
998495,FL,POLK COUNTY
767616,FL,POLK COUNTY
831823,FL,POLK COUNTY
725734,FL,POLK COUNTY
452469,FL,POLK COUNTY
448936,FL,POLK COUNTY
226735,FL,POLK COUNTY
878638,FL,POLK COUNTY
466079,FL,LEE COUNTY
620083,FL,LEE COUNTY
454634,FL,LEE COUNTY
881974,FL,LEE COUNTY
373370,FL,LEE COUNTY
476550,FL,LEE COUNTY
518619,FL,LEE COUNTY
474407,FL,LEE COUNTY
586728,FL,LEE COUNTY
707623,FL,LEE COUNTY
598194,FL,LEE COUNTY
410253,FL,LEE COUNTY
243147,FL,LEE COUNTY
753370,FL,LEE COUNTY
220135,FL,LEE COUNTY
792600,FL,LEE COUNTY
749739,FL,LEE COUNTY
559699,FL,LEE COUNTY
810407,FL,LEE COUNTY
892633,FL,LEE COUNTY
896880,FL,LEE COUNTY
565386,FL,LEE COUNTY
749367,FL,LEE COUNTY
496776,FL,LEE COUNTY
391153,FL,LEE COUNTY
682239,FL,LEE COUNTY
959818,FL,LEE COUNTY
780468,FL,LEE COUNTY
608712,FL,LEE COUNTY
515617,FL,LEE COUNTY
168889,FL,LEE COUNTY
685101,FL,LEE COUNTY
967291,FL,LEE COUNTY
184060,FL,LEE COUNTY
363059,FL,LEE COUNTY
592004,FL,LEE COUNTY
907884,FL,LEE COUNTY
558705,FL,LEE COUNTY
582841,FL,LEE COUNTY
996340,FL,LEE COUNTY
530451,FL,LEE COUNTY
480801,FL,LEE COUNTY
768090,FL,LEE COUNTY
511181,FL,LEE COUNTY
825199,FL,LEE COUNTY
707684,FL,LEE COUNTY
102895,FL,LEE COUNTY
599462,FL,LEE COUNTY
179977,FL,LEE COUNTY
706525,FL,LEE COUNTY
794646,FL,LEE COUNTY
496461,FL,LEE COUNTY
675186,FL,LEE COUNTY
325083,FL,LEE COUNTY
167518,FL,LEE COUNTY
327091,FL,LEE COUNTY
492962,FL,LEE COUNTY
245200,FL,LEE COUNTY
129928,FL,LEE COUNTY
102292,FL,LEE COUNTY
976122,FL,LEE COUNTY
779234,FL,LEE COUNTY
185523,FL,LEE COUNTY
307295,FL,LEE COUNTY
557840,FL,LEE COUNTY
392233,FL,LEE COUNTY
173732,FL,LEE COUNTY
262714,FL,LEE COUNTY
531170,FL,LEE COUNTY
639135,FL,LEE COUNTY
692334,FL,LEE COUNTY
584670,FL,LEE COUNTY
899718,FL,LEE COUNTY
162404,FL,LEE COUNTY
347199,FL,LEE COUNTY
207402,FL,LEE COUNTY
819222,FL,LEE COUNTY
690985,FL,LEE COUNTY
694051,FL,LEE COUNTY
309302,FL,LEE COUNTY
513056,FL,LEE COUNTY
848828,FL,LEE COUNTY
624909,FL,LEE COUNTY
476473,FL,LEE COUNTY
358057,FL,LEE COUNTY
135411,FL,LEE COUNTY
641959,FL,LEE COUNTY
534553,FL,LEE COUNTY
102848,FL,LEE COUNTY
592763,FL,LEE COUNTY
152670,FL,LEE COUNTY
840145,FL,LEE COUNTY
601282,FL,LEE COUNTY
740178,FL,LEE COUNTY
209083,FL,LEE COUNTY
326258,FL,LEE COUNTY
433880,FL,LEE COUNTY
914045,FL,LEE COUNTY
876063,FL,LEE COUNTY
776458,FL,LEE COUNTY
123893,FL,LEE COUNTY
732793,FL,LEE COUNTY
360709,FL,LEE COUNTY
236208,FL,LEE COUNTY
894800,FL,LEE COUNTY
549364,FL,LEE COUNTY
742696,FL,LEE COUNTY
111885,FL,LEE COUNTY
192267,FL,LEE COUNTY
896018,FL,LEE COUNTY
588215,FL,LEE COUNTY
314113,FL,LEE COUNTY
262448,FL,LEE COUNTY
384569,FL,LEE COUNTY
409454,FL,LEE COUNTY
928029,FL,LEE COUNTY
217937,FL,LEE COUNTY
808208,FL,LEE COUNTY
232243,FL,LEE COUNTY
102725,FL,LEE COUNTY
197436,FL,LEE COUNTY
724488,FL,LEE COUNTY
522656,FL,LEE COUNTY
940919,FL,LEE COUNTY
977369,FL,LEE COUNTY
142833,FL,LEE COUNTY
610587,FL,LEE COUNTY
225859,FL,LEE COUNTY
667969,FL,LEE COUNTY
390487,FL,LEE COUNTY
324377,FL,LEE COUNTY
563995,FL,LEE COUNTY
899782,FL,LEE COUNTY
997381,FL,LEE COUNTY
351796,FL,LEE COUNTY
571895,FL,LEE COUNTY
857072,FL,LEE COUNTY
115635,FL,LEE COUNTY
431230,FL,LEE COUNTY
312567,FL,LEE COUNTY
927188,FL,LEE COUNTY
548212,FL,LEE COUNTY
971809,FL,LEE COUNTY
308319,FL,LEE COUNTY
256092,FL,LEE COUNTY
820499,FL,LEE COUNTY
765997,FL,LEE COUNTY
419011,FL,LEE COUNTY
897083,FL,LEE COUNTY
717905,FL,LEE COUNTY
197574,FL,LEE COUNTY
730769,FL,LEE COUNTY
188326,FL,LEE COUNTY
473350,FL,LEE COUNTY
512232,FL,LEE COUNTY
865310,FL,LEE COUNTY
833033,FL,LEE COUNTY
312127,FL,LEE COUNTY
977116,FL,LEE COUNTY
393386,FL,LEE COUNTY
110863,FL,LEE COUNTY
935444,FL,LEE COUNTY
883818,FL,LEE COUNTY
947457,FL,LEE COUNTY
904306,FL,LEE COUNTY
922159,FL,LEE COUNTY
891358,FL,LEE COUNTY
928160,FL,LEE COUNTY
452499,FL,LEE COUNTY
304990,FL,LEE COUNTY
947688,FL,LEE COUNTY
664214,FL,LEE COUNTY
691084,FL,LEE COUNTY
353073,FL,LEE COUNTY
470569,FL,LEE COUNTY
108138,FL,LEE COUNTY
204357,FL,LEE COUNTY
435834,FL,LEE COUNTY
808014,FL,LEE COUNTY
855793,FL,LEE COUNTY
954178,FL,LEE COUNTY
572579,FL,LEE COUNTY
516371,FL,LEE COUNTY
783521,FL,LEE COUNTY
428951,FL,LEE COUNTY
712927,FL,LEE COUNTY
937340,FL,LEE COUNTY
682502,FL,LEE COUNTY
216094,FL,LEE COUNTY
851315,FL,LEE COUNTY
238046,FL,LEE COUNTY
277143,FL,LEE COUNTY
726576,FL,LEE COUNTY
896618,FL,LEE COUNTY
579009,FL,LEE COUNTY
646602,FL,LEE COUNTY
603397,FL,LEE COUNTY
936170,FL,LEE COUNTY
478025,FL,LEE COUNTY
709470,FL,LEE COUNTY
117138,FL,LEE COUNTY
717903,FL,LEE COUNTY
192143,FL,LEE COUNTY
789095,FL,LEE COUNTY
872681,FL,LEE COUNTY
596721,FL,LEE COUNTY
680599,FL,LEE COUNTY
425918,FL,LEE COUNTY
631725,FL,LEE COUNTY
932445,FL,LEE COUNTY
919466,FL,LEE COUNTY
417273,FL,LEE COUNTY
385682,FL,LEE COUNTY
367958,FL,LEE COUNTY
752732,FL,LEE COUNTY
886902,FL,LEE COUNTY
108643,FL,LEE COUNTY
884587,FL,LEE COUNTY
224994,FL,LEE COUNTY
804353,FL,LEE COUNTY
808149,FL,LEE COUNTY
691737,FL,LEE COUNTY
153915,FL,LEE COUNTY
417728,FL,LEE COUNTY
921692,FL,LEE COUNTY
649909,FL,LEE COUNTY
581061,FL,LEE COUNTY
355009,FL,LEE COUNTY
262303,FL,LEE COUNTY
204490,FL,LEE COUNTY
242080,FL,LEE COUNTY
634744,FL,LEE COUNTY
344269,FL,LEE COUNTY
716031,FL,LEE COUNTY
432092,FL,LEE COUNTY
850507,FL,LEE COUNTY
481308,FL,LEE COUNTY
391688,FL,LEE COUNTY
288026,FL,LEE COUNTY
254374,FL,LEE COUNTY
764638,FL,LEE COUNTY
382587,FL,LEE COUNTY
753908,FL,LEE COUNTY
698345,FL,LEE COUNTY
532046,FL,LEE COUNTY
187362,FL,LEE COUNTY
134530,FL,LEE COUNTY
460380,FL,LEE COUNTY
803724,FL,LEE COUNTY
119094,FL,LEE COUNTY
238535,FL,LEE COUNTY
270323,FL,LEE COUNTY
796673,FL,LEE COUNTY
116022,FL,LEE COUNTY
311294,FL,LEE COUNTY
248324,FL,LEE COUNTY
424512,FL,LEE COUNTY
974341,FL,LEE COUNTY
650823,FL,LEE COUNTY
735062,FL,LEE COUNTY
287811,FL,LEE COUNTY
347538,FL,LEE COUNTY
613073,FL,LEE COUNTY
941824,FL,LEE COUNTY
604368,FL,LEE COUNTY
343130,FL,LEE COUNTY
669444,FL,LEE COUNTY
303047,FL,LEE COUNTY
591159,FL,LEE COUNTY
732195,FL,LEE COUNTY
900305,FL,LEE COUNTY
246246,FL,LEE COUNTY
498769,FL,LEE COUNTY
763610,FL,LEE COUNTY
251416,FL,LEE COUNTY
832580,FL,LEE COUNTY
185401,FL,LEE COUNTY
986290,FL,LEE COUNTY
615123,FL,LEE COUNTY
855929,FL,LEE COUNTY
181773,FL,LEE COUNTY
924256,FL,LEE COUNTY
779257,FL,LEE COUNTY
351880,FL,LEE COUNTY
407072,FL,LEE COUNTY
243259,FL,LEE COUNTY
555909,FL,LEE COUNTY
327926,FL,LEE COUNTY
171221,FL,LEE COUNTY
532609,FL,LEE COUNTY
993786,FL,LEE COUNTY
336430,FL,LEE COUNTY
396333,FL,LEE COUNTY
472832,FL,LEE COUNTY
692335,FL,LEE COUNTY
506178,FL,LEE COUNTY
418543,FL,LEE COUNTY
823897,FL,LEE COUNTY
322247,FL,LEE COUNTY
219556,FL,LEE COUNTY
856144,FL,LEE COUNTY
118653,FL,LEE COUNTY
882731,FL,LEE COUNTY
300188,FL,LEE COUNTY
287634,FL,LEE COUNTY
451463,FL,LEE COUNTY
814231,FL,LEE COUNTY
111174,FL,LEE COUNTY
528655,FL,LEE COUNTY
866157,FL,LEE COUNTY
685596,FL,LEE COUNTY
574871,FL,LEE COUNTY
166314,FL,LEE COUNTY
493513,FL,LEE COUNTY
408546,FL,LEE COUNTY
202040,FL,LEE COUNTY
509426,FL,LEE COUNTY
940501,FL,LEE COUNTY
364568,FL,LEE COUNTY
910299,FL,LEE COUNTY
176155,FL,LEE COUNTY
499519,FL,LEE COUNTY
691124,FL,LEE COUNTY
534051,FL,LEE COUNTY
821719,FL,LEE COUNTY
668066,FL,LEE COUNTY
336544,FL,LEE COUNTY
308107,FL,LEE COUNTY
782684,FL,LEE COUNTY
142773,FL,LEE COUNTY
902944,FL,LEE COUNTY
850773,FL,LEE COUNTY
311105,FL,LEE COUNTY
915290,FL,LEE COUNTY
551331,FL,LEE COUNTY
539065,FL,LEE COUNTY
200193,FL,LEE COUNTY
849365,FL,LEE COUNTY
367137,FL,LEE COUNTY
795077,FL,LEE COUNTY
311338,FL,LEE COUNTY
628879,FL,LEE COUNTY
340169,FL,LEE COUNTY
683420,FL,LEE COUNTY
590072,FL,LEE COUNTY
132812,FL,LEE COUNTY
557957,FL,LEE COUNTY
240017,FL,LEE COUNTY
884676,FL,LEE COUNTY
412352,FL,LEE COUNTY
875178,FL,LEE COUNTY
280169,FL,LEE COUNTY
224913,FL,LEE COUNTY
492879,FL,LEE COUNTY
333500,FL,LEE COUNTY
671116,FL,LEE COUNTY
521148,FL,LEE COUNTY
483769,FL,LEE COUNTY
663117,FL,LEE COUNTY
715983,FL,LEE COUNTY
360534,FL,LEE COUNTY
868214,FL,LEE COUNTY
566096,FL,LEE COUNTY
582849,FL,LEE COUNTY
836905,FL,LEE COUNTY
455184,FL,LEE COUNTY
952293,FL,LEE COUNTY
726241,FL,LEE COUNTY
881009,FL,LEE COUNTY
993159,FL,LEE COUNTY
829609,FL,LEE COUNTY
895339,FL,LEE COUNTY
421847,FL,LEE COUNTY
646308,FL,LEE COUNTY
609539,FL,LEE COUNTY
512437,FL,LEE COUNTY
479327,FL,LEE COUNTY
268146,FL,LEE COUNTY
913969,FL,LEE COUNTY
424696,FL,LEE COUNTY
529915,FL,LEE COUNTY
128600,FL,LEE COUNTY
160419,FL,LEE COUNTY
900466,FL,LEE COUNTY
339352,FL,LEE COUNTY
831469,FL,LEE COUNTY
702183,FL,LEE COUNTY
780443,FL,LEE COUNTY
811882,FL,LEE COUNTY
680883,FL,LEE COUNTY
663803,FL,LEE COUNTY
751422,FL,LEE COUNTY
325236,FL,LEE COUNTY
899947,FL,LEE COUNTY
655579,FL,LEE COUNTY
715174,FL,LEE COUNTY
989834,FL,LEE COUNTY
398305,FL,LEE COUNTY
212926,FL,LEE COUNTY
680998,FL,LEE COUNTY
504542,FL,LEE COUNTY
138858,FL,LEE COUNTY
674666,FL,LEE COUNTY
124114,FL,LEE COUNTY
116651,FL,LEE COUNTY
469851,FL,LEE COUNTY
346469,FL,LEE COUNTY
223919,FL,LEE COUNTY
605654,FL,LEE COUNTY
307626,FL,LEE COUNTY
109062,FL,LEE COUNTY
328179,FL,LEE COUNTY
810498,FL,LEE COUNTY
993084,FL,LEE COUNTY
482481,FL,LEE COUNTY
454360,FL,LEE COUNTY
705969,FL,LEE COUNTY
328314,FL,LEE COUNTY
551468,FL,LEE COUNTY
182469,FL,LEE COUNTY
590728,FL,LEE COUNTY
497820,FL,LEE COUNTY
728625,FL,LEE COUNTY
115931,FL,LEE COUNTY
719759,FL,LEE COUNTY
586284,FL,LEE COUNTY
239044,FL,LEE COUNTY
290890,FL,LEE COUNTY
852223,FL,LEE COUNTY
666644,FL,LEE COUNTY
499206,FL,LEE COUNTY
240095,FL,LEE COUNTY
356572,FL,LEE COUNTY
473045,FL,LEE COUNTY
862534,FL,LEE COUNTY
800481,FL,LEE COUNTY
575515,FL,HENDRY COUNTY
987337,FL,LEE COUNTY
141420,FL,LEE COUNTY
705488,FL,LEE COUNTY
850602,FL,LEE COUNTY
498795,FL,LEE COUNTY
192208,FL,LEE COUNTY
761635,FL,LEE COUNTY
534093,FL,LEE COUNTY
210562,FL,LEE COUNTY
272372,FL,LEE COUNTY
579297,FL,LEE COUNTY
778542,FL,LEE COUNTY
642724,FL,LEE COUNTY
831672,FL,LEE COUNTY
990948,FL,LEE COUNTY
990359,FL,LEE COUNTY
796720,FL,LEE COUNTY
890476,FL,LEE COUNTY
261096,FL,LEE COUNTY
572783,FL,LEE COUNTY
844927,FL,LEE COUNTY
124456,FL,LEE COUNTY
980912,FL,LEE COUNTY
236122,FL,LEE COUNTY
590135,FL,LEE COUNTY
503672,FL,LEE COUNTY
708505,FL,LEE COUNTY
333797,FL,LEE COUNTY
794806,FL,LEE COUNTY
744940,FL,LEE COUNTY
546392,FL,LEE COUNTY
278679,FL,LEE COUNTY
536897,FL,LEE COUNTY
849279,FL,LEE COUNTY
197668,FL,LEE COUNTY
935247,FL,LEE COUNTY
338770,FL,HENDRY COUNTY
450722,FL,HENDRY COUNTY
813338,FL,HENDRY COUNTY
726755,FL,HENDRY COUNTY
416070,FL,HENDRY COUNTY
478529,FL,HENDRY COUNTY
871894,FL,HENDRY COUNTY
671562,FL,HENDRY COUNTY
519591,FL,HENDRY COUNTY
886616,FL,HENDRY COUNTY
379869,FL,HENDRY COUNTY
557433,FL,GLADES COUNTY
330867,FL,HENDRY COUNTY
564175,FL,HENDRY COUNTY
453664,FL,HENDRY COUNTY
489123,FL,HENDRY COUNTY
210874,FL,HENDRY COUNTY
905434,FL,HENDRY COUNTY
906515,FL,GLADES COUNTY
299035,FL,HENDRY COUNTY
950950,FL,HENDRY COUNTY
183056,FL,HENDRY COUNTY
614276,FL,HENDRY COUNTY
605177,FL,HENDRY COUNTY
259123,FL,HENDRY COUNTY
355514,FL,HENDRY COUNTY
923413,FL,HENDRY COUNTY
383276,FL,HENDRY COUNTY
977992,FL,HENDRY COUNTY
172572,FL,HENDRY COUNTY
379708,FL,HENDRY COUNTY
605069,FL,HENDRY COUNTY
116732,FL,HENDRY COUNTY
873356,FL,HENDRY COUNTY
308514,FL,HENDRY COUNTY
857905,FL,HENDRY COUNTY
227978,FL,HENDRY COUNTY
895105,FL,HENDRY COUNTY
673068,FL,HENDRY COUNTY
720725,FL,HENDRY COUNTY
681445,FL,HENDRY COUNTY
213264,FL,HENDRY COUNTY
793204,FL,HENDRY COUNTY
985054,FL,HENDRY COUNTY
719250,FL,LEE COUNTY
946001,FL,LEE COUNTY
658989,FL,LEE COUNTY
776876,FL,LEE COUNTY
630517,FL,LEE COUNTY
404298,FL,LEE COUNTY
431779,FL,LEE COUNTY
921001,FL,LEE COUNTY
862867,FL,LEE COUNTY
761339,FL,LEE COUNTY
957070,FL,LEE COUNTY
442016,FL,LEE COUNTY
566214,FL,LEE COUNTY
986049,FL,LEE COUNTY
460721,FL,LEE COUNTY
353368,FL,LEE COUNTY
405313,FL,LEE COUNTY
552636,FL,LEE COUNTY
305829,FL,LEE COUNTY
880939,FL,LEE COUNTY
518963,FL,LEE COUNTY
548691,FL,LEE COUNTY
293857,FL,LEE COUNTY
482182,FL,LEE COUNTY
629009,FL,LEE COUNTY
108585,FL,LEE COUNTY
126127,FL,LEE COUNTY
544009,FL,LEE COUNTY
152668,FL,LEE COUNTY
154790,FL,LEE COUNTY
236267,FL,LEE COUNTY
519079,FL,LEE COUNTY
163293,FL,LEE COUNTY
513040,FL,LEE COUNTY
391057,FL,LEE COUNTY
789877,FL,CHARLOTTE COUNTY
495482,FL,CHARLOTTE COUNTY
829269,FL,CHARLOTTE COUNTY
214330,FL,CHARLOTTE COUNTY
717985,FL,CHARLOTTE COUNTY
719231,FL,CHARLOTTE COUNTY
344357,FL,CHARLOTTE COUNTY
934584,FL,CHARLOTTE COUNTY
591999,FL,CHARLOTTE COUNTY
709517,FL,CHARLOTTE COUNTY
585747,FL,CHARLOTTE COUNTY
319459,FL,CHARLOTTE COUNTY
430944,FL,CHARLOTTE COUNTY
670393,FL,CHARLOTTE COUNTY
405075,FL,CHARLOTTE COUNTY
909898,FL,CHARLOTTE COUNTY
110990,FL,CHARLOTTE COUNTY
829160,FL,CHARLOTTE COUNTY
184591,FL,CHARLOTTE COUNTY
806880,FL,CHARLOTTE COUNTY
123019,FL,CHARLOTTE COUNTY
754500,FL,CHARLOTTE COUNTY
366799,FL,CHARLOTTE COUNTY
611245,FL,CHARLOTTE COUNTY
908093,FL,CHARLOTTE COUNTY
330207,FL,CHARLOTTE COUNTY
171154,FL,CHARLOTTE COUNTY
752127,FL,CHARLOTTE COUNTY
871327,FL,CHARLOTTE COUNTY
390674,FL,CHARLOTTE COUNTY
579944,FL,CHARLOTTE COUNTY
218745,FL,CHARLOTTE COUNTY
110349,FL,CHARLOTTE COUNTY
176670,FL,CHARLOTTE COUNTY
688369,FL,CHARLOTTE COUNTY
891074,FL,CHARLOTTE COUNTY
588590,FL,CHARLOTTE COUNTY
398019,FL,CHARLOTTE COUNTY
949617,FL,CHARLOTTE COUNTY
206799,FL,CHARLOTTE COUNTY
135889,FL,CHARLOTTE COUNTY
328244,FL,CHARLOTTE COUNTY
608777,FL,CHARLOTTE COUNTY
781279,FL,CHARLOTTE COUNTY
416633,FL,CHARLOTTE COUNTY
815821,FL,CHARLOTTE COUNTY
109561,FL,CHARLOTTE COUNTY
949314,FL,CHARLOTTE COUNTY
230026,FL,CHARLOTTE COUNTY
739934,FL,CHARLOTTE COUNTY
658196,FL,CHARLOTTE COUNTY
427265,FL,CHARLOTTE COUNTY
873829,FL,CHARLOTTE COUNTY
374969,FL,CHARLOTTE COUNTY
252578,FL,CHARLOTTE COUNTY
225353,FL,CHARLOTTE COUNTY
678973,FL,CHARLOTTE COUNTY
700523,FL,CHARLOTTE COUNTY
600090,FL,CHARLOTTE COUNTY
620180,FL,CHARLOTTE COUNTY
282770,FL,CHARLOTTE COUNTY
777484,FL,CHARLOTTE COUNTY
535726,FL,CHARLOTTE COUNTY
750658,FL,CHARLOTTE COUNTY
944220,FL,CHARLOTTE COUNTY
232196,FL,CHARLOTTE COUNTY
205605,FL,CHARLOTTE COUNTY
111045,FL,CHARLOTTE COUNTY
869707,FL,CHARLOTTE COUNTY
222464,FL,CHARLOTTE COUNTY
928653,FL,CHARLOTTE COUNTY
862377,FL,CHARLOTTE COUNTY
924406,FL,CHARLOTTE COUNTY
308065,FL,CHARLOTTE COUNTY
485674,FL,CHARLOTTE COUNTY
992726,FL,CHARLOTTE COUNTY
948132,FL,CHARLOTTE COUNTY
611338,FL,CHARLOTTE COUNTY
489337,FL,CHARLOTTE COUNTY
776803,FL,CHARLOTTE COUNTY
305405,FL,CHARLOTTE COUNTY
637901,FL,CHARLOTTE COUNTY
455666,FL,CHARLOTTE COUNTY
682876,FL,CHARLOTTE COUNTY
972943,FL,CHARLOTTE COUNTY
534212,FL,CHARLOTTE COUNTY
339812,FL,CHARLOTTE COUNTY
780396,FL,CHARLOTTE COUNTY
233902,FL,CHARLOTTE COUNTY
918331,FL,CHARLOTTE COUNTY
942100,FL,CHARLOTTE COUNTY
657918,FL,CHARLOTTE COUNTY
364448,FL,CHARLOTTE COUNTY
591409,FL,CHARLOTTE COUNTY
653926,FL,CHARLOTTE COUNTY
866007,FL,CHARLOTTE COUNTY
298498,FL,CHARLOTTE COUNTY
517475,FL,CHARLOTTE COUNTY
989360,FL,CHARLOTTE COUNTY
648457,FL,CHARLOTTE COUNTY
879392,FL,CHARLOTTE COUNTY
637639,FL,CHARLOTTE COUNTY
587944,FL,CHARLOTTE COUNTY
684371,FL,CHARLOTTE COUNTY
139131,FL,CHARLOTTE COUNTY
317402,FL,CHARLOTTE COUNTY
520028,FL,CHARLOTTE COUNTY
332052,FL,CHARLOTTE COUNTY
799681,FL,CHARLOTTE COUNTY
910449,FL,CHARLOTTE COUNTY
929360,FL,CHARLOTTE COUNTY
155508,FL,CHARLOTTE COUNTY
757631,FL,CHARLOTTE COUNTY
965214,FL,CHARLOTTE COUNTY
835783,FL,CHARLOTTE COUNTY
468662,FL,CHARLOTTE COUNTY
913159,FL,CHARLOTTE COUNTY
474386,FL,CHARLOTTE COUNTY
752981,FL,CHARLOTTE COUNTY
563675,FL,CHARLOTTE COUNTY
973979,FL,CHARLOTTE COUNTY
165549,FL,CHARLOTTE COUNTY
289301,FL,CHARLOTTE COUNTY
905060,FL,CHARLOTTE COUNTY
472635,FL,CHARLOTTE COUNTY
256520,FL,CHARLOTTE COUNTY
975268,FL,CHARLOTTE COUNTY
862639,FL,CHARLOTTE COUNTY
451013,FL,CHARLOTTE COUNTY
962171,FL,CHARLOTTE COUNTY
512786,FL,CHARLOTTE COUNTY
758129,FL,CHARLOTTE COUNTY
117582,FL,CHARLOTTE COUNTY
672309,FL,CHARLOTTE COUNTY
957775,FL,CHARLOTTE COUNTY
735847,FL,CHARLOTTE COUNTY
557852,FL,CHARLOTTE COUNTY
318261,FL,CHARLOTTE COUNTY
265940,FL,CHARLOTTE COUNTY
459685,FL,CHARLOTTE COUNTY
928041,FL,CHARLOTTE COUNTY
177615,FL,CHARLOTTE COUNTY
691137,FL,CHARLOTTE COUNTY
869513,FL,CHARLOTTE COUNTY
733861,FL,CHARLOTTE COUNTY
440721,FL,CHARLOTTE COUNTY
859112,FL,CHARLOTTE COUNTY
921992,FL,CHARLOTTE COUNTY
826647,FL,CHARLOTTE COUNTY
949676,FL,CHARLOTTE COUNTY
302507,FL,CHARLOTTE COUNTY
870894,FL,CHARLOTTE COUNTY
962155,FL,CHARLOTTE COUNTY
700463,FL,CHARLOTTE COUNTY
311852,FL,CHARLOTTE COUNTY
919585,FL,CHARLOTTE COUNTY
340579,FL,CHARLOTTE COUNTY
673966,FL,CHARLOTTE COUNTY
467130,FL,CHARLOTTE COUNTY
584835,FL,CHARLOTTE COUNTY
503500,FL,CHARLOTTE COUNTY
550217,FL,CHARLOTTE COUNTY
433783,FL,CHARLOTTE COUNTY
330710,FL,CHARLOTTE COUNTY
892875,FL,CHARLOTTE COUNTY
534826,FL,CHARLOTTE COUNTY
347584,FL,CHARLOTTE COUNTY
602232,FL,CHARLOTTE COUNTY
868420,FL,CHARLOTTE COUNTY
127458,FL,CHARLOTTE COUNTY
522372,FL,CHARLOTTE COUNTY
606397,FL,CHARLOTTE COUNTY
354342,FL,CHARLOTTE COUNTY
575323,FL,CHARLOTTE COUNTY
644970,FL,CHARLOTTE COUNTY
534420,FL,CHARLOTTE COUNTY
839447,FL,CHARLOTTE COUNTY
207060,FL,CHARLOTTE COUNTY
173812,FL,CHARLOTTE COUNTY
308663,FL,CHARLOTTE COUNTY
776730,FL,CHARLOTTE COUNTY
860499,FL,CHARLOTTE COUNTY
559562,FL,CHARLOTTE COUNTY
363769,FL,CHARLOTTE COUNTY
857372,FL,CHARLOTTE COUNTY
793289,FL,CHARLOTTE COUNTY
275763,FL,CHARLOTTE COUNTY
187871,FL,CHARLOTTE COUNTY
826203,FL,CHARLOTTE COUNTY
288571,FL,CHARLOTTE COUNTY
162919,FL,CHARLOTTE COUNTY
245143,FL,CHARLOTTE COUNTY
527186,FL,CHARLOTTE COUNTY
375496,FL,CHARLOTTE COUNTY
298887,FL,CHARLOTTE COUNTY
155771,FL,CHARLOTTE COUNTY
661659,FL,CHARLOTTE COUNTY
838914,FL,CHARLOTTE COUNTY
294572,FL,CHARLOTTE COUNTY
234228,FL,CHARLOTTE COUNTY
956362,FL,CHARLOTTE COUNTY
465555,FL,CHARLOTTE COUNTY
300064,FL,CHARLOTTE COUNTY
405825,FL,CHARLOTTE COUNTY
684820,FL,CHARLOTTE COUNTY
353378,FL,CHARLOTTE COUNTY
905875,FL,CHARLOTTE COUNTY
744931,FL,CHARLOTTE COUNTY
172600,FL,CHARLOTTE COUNTY
838546,FL,CHARLOTTE COUNTY
331073,FL,CHARLOTTE COUNTY
849725,FL,CHARLOTTE COUNTY
683941,FL,CHARLOTTE COUNTY
265210,FL,CHARLOTTE COUNTY
810910,FL,CHARLOTTE COUNTY
529264,FL,CHARLOTTE COUNTY
889261,FL,CHARLOTTE COUNTY
302870,FL,CHARLOTTE COUNTY
166081,FL,CHARLOTTE COUNTY
491117,FL,CHARLOTTE COUNTY
619068,FL,CHARLOTTE COUNTY
813427,FL,CHARLOTTE COUNTY
342697,FL,CHARLOTTE COUNTY
439732,FL,CHARLOTTE COUNTY
588281,FL,CHARLOTTE COUNTY
766847,FL,CHARLOTTE COUNTY
401832,FL,CHARLOTTE COUNTY
119407,FL,CHARLOTTE COUNTY
929418,FL,CHARLOTTE COUNTY
501270,FL,CHARLOTTE COUNTY
965377,FL,CHARLOTTE COUNTY
977593,FL,CHARLOTTE COUNTY
527388,FL,CHARLOTTE COUNTY
982999,FL,CHARLOTTE COUNTY
445050,FL,CHARLOTTE COUNTY
204600,FL,CHARLOTTE COUNTY
935577,FL,CHARLOTTE COUNTY
952785,FL,CHARLOTTE COUNTY
327676,FL,CHARLOTTE COUNTY
200576,FL,CHARLOTTE COUNTY
158887,FL,CHARLOTTE COUNTY
427881,FL,CHARLOTTE COUNTY
935192,FL,CHARLOTTE COUNTY
187406,FL,CHARLOTTE COUNTY
879777,FL,CHARLOTTE COUNTY
252978,FL,CHARLOTTE COUNTY
536901,FL,CHARLOTTE COUNTY
360910,FL,CHARLOTTE COUNTY
879289,FL,CHARLOTTE COUNTY
521984,FL,CHARLOTTE COUNTY
640738,FL,CHARLOTTE COUNTY
722877,FL,CHARLOTTE COUNTY
909582,FL,LEE COUNTY
682858,FL,CHARLOTTE COUNTY
197397,FL,CHARLOTTE COUNTY
697158,FL,CHARLOTTE COUNTY
181637,FL,CHARLOTTE COUNTY
915802,FL,CHARLOTTE COUNTY
460057,FL,CHARLOTTE COUNTY
622510,FL,CHARLOTTE COUNTY
251318,FL,CHARLOTTE COUNTY
599583,FL,CHARLOTTE COUNTY
711321,FL,CHARLOTTE COUNTY
918526,FL,CHARLOTTE COUNTY
335363,FL,CHARLOTTE COUNTY
172003,FL,CHARLOTTE COUNTY
161630,FL,CHARLOTTE COUNTY
585082,FL,CHARLOTTE COUNTY
728166,FL,CHARLOTTE COUNTY
122509,FL,CHARLOTTE COUNTY
238699,FL,CHARLOTTE COUNTY
420508,FL,CHARLOTTE COUNTY
